"","id","baseMeanA","baseMeanB","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ZN1","ZN2","ZN3","ZP1","ZP2","ZP3","gene_name"
"434","ENSG00000187017",63.495506253849,183.385437681938,123.440471967894,1.15093258492756,0.26934607539072,4.27306239104465,1.92806479115943e-05,0.00021008080128592,96,59,64,100,154,233,"ESPN"
"435","ENSG00000237989",52.3488184522403,151.32416148037,101.836489966305,1.14977608058609,0.270132650016905,4.25633880433979,2.07801733961459e-05,0.00022453335633387,55,59,66,82,135,186,"LINC01679"
"436","ENSG00000258529",0.831555062684305,81.4456970275137,41.138626045099,1.22699875851299,0.289134671513012,4.24369292029984,2.19871179339381e-05,0.00023514209572012,0,2,1,0,97,129,"AP001781"
"437","ENSG00000162373",41.271687179214,122.17983396241,81.725760570812,1.1596016095502,0.273580190716443,4.23861686225701,2.24901103142544e-05,0.00023970326758406,38,54,51,69,131,128,"BEND5"
"438","ENSG00000168528",12.695740356918,68.3075348079575,40.5016375824378,1.30995306386344,0.310058669529942,4.22485546315917,2.39094182225675e-05,0.00025296621947242,14,24,8,27,74,84,"SERINC2"
"439","ENSG00000197930",8229.64993281585,22232.00165968,15230.8257962479,1.1048991957184,0.26209596404311,4.21562842355202,2.49083595734072e-05,0.00026205088410944,9065,10465,9097,10114,22797,26952,"ERO1A"
"440","ENSG00000145632",3.09188087846735,52.4276296590083,27.7597552687378,1.27456046263653,0.302569838424856,4.21245048505741,2.52615102142175e-05,0.00026488658869911,2,10,0,69,52,14,"PLK2"
"441","ENSG00000275215",54.7726649322979,165.136519725157,109.954592328727,1.16307991213753,0.276289573150539,4.20964098961424,2.55776790992722e-05,0.00026730736228205,50,60,77,175,99,148,"RNA5-8SN3"
"442","ENSG00000138079",18.0394885163045,73.771635344754,45.9055619305292,1.26394810922803,0.301163813792344,4.19687907823991,2.70618326851946e-05,0.00028063404098971,28,24,12,45,82,71,"SLC3A1"
"443","ENSG00000073146",1.87010310427994,33.3811139228814,17.6256085135807,1.26545015839464,0.30214953636731,4.18815853106682,2.8122704964448e-05,0.00029003564236784,3,4,0,20,25,43,"MOV10L1"
"444","ENSG00000120693",54.7054594327145,147.419868935394,101.062664184054,1.09872340950315,0.263555592540301,4.16884877650674,3.06142016901141e-05,0.00031213536115826,66,61,62,86,133,173,"SMAD9"
"445","ENSG00000274213",86.7809280070453,202.950960896869,144.865944451957,1.00024710608695,0.239971502413928,4.16819120614423,3.07026339236465e-05,0.00031269784420285,120,128,61,173,209,154,"AC015912"
"446","ENSG00000171303",21.1693785643339,106.739188652147,63.9542836082402,1.2870622393443,0.309514557138399,4.15832538296022,3.20589156509986e-05,0.00032422790379474,28,26,20,24,90,174,"KCNK3"
"447","ENSG00000117266",65.8725307248036,180.608453687886,123.240492206345,1.10406178784487,0.26729235198927,4.13054013565339,3.61911900715975e-05,0.00035812134975584,81,83,66,73,233,188,"CDK18"
"448","ENSG00000120217",11.9003445271331,68.755093090827,40.32771880898,1.28579538857723,0.311664052749605,4.12558130215374,3.69799511999222e-05,0.00036439206630489,21,5,14,67,82,33,"CD274"
"449","ENSG00000230479",0,27.8230601878036,13.9115300939018,1.17734269874105,0.285576018739385,4.12269455936174,3.74466092360499e-05,0.00036860403154291,0,0,0,8,32,36,"AP000695"
"450","ENSG00000166987",70.6108381114846,195.052711023993,132.831774567739,1.10264617005559,0.267905724833197,4.11579920788224,3.85840099710798e-05,0.00037861063228928,91,93,64,232,116,147,"MBD6"
"451","ENSG00000122877",2.40960055681504,36.2607968783274,19.3351987175712,1.2465340677915,0.303150136079456,4.11193636233362,3.92354459533467e-05,0.00038420084342128,4,5,0,36,44,16,"EGR2"
"452","ENSG00000167861",2.64811083337367,38.1464517039369,20.3972812686553,1.24455627045267,0.303306857203561,4.10329091114943,4.07314562635239e-05,0.00039637272733463,0,4,5,41,42,17,"HID1"
"453","ENSG00000103723",52.6653437922453,131.152620908319,91.9089823502823,1.0399333260527,0.253607192521506,4.10056716338798,4.12138795755582e-05,0.00040003208564794,65,71,49,99,142,108,"AP3B2"
"454","ENSG00000273472",31.5529789822545,97.2913802328578,64.4221796075562,1.15172329230625,0.283115194188863,4.06803773144704,4.74107056086575e-05,0.0004506413934016,34,33,41,79,82,94,"AC096733"
"455","ENSG00000169554",6.83440805465329,60.2977112044701,33.5660596295617,1.2563048643908,0.309621531169443,4.0575500665142,4.95901885268641e-05,0.00046898648616376,15,10,0,71,35,47,"ZEB2"
"456","ENSG00000259863",27.2792094971976,103.953643461853,65.6164264795251,1.21300902939905,0.300323593443812,4.03900677762099,5.36780143115188e-05,0.00050299671192206,55,22,18,106,83,80,"SH3RF3-AS1"
"457","ENSG00000205771",45.8260904111401,142.072373334957,93.9492318730483,1.14574700338169,0.28410684221974,4.03280327369068,5.51154173434818e-05,0.00051451090440655,81,49,31,148,97,120,"CATSPER2P1"
"458","ENSG00000147174",57.7956071008056,162.35270208221,110.074154591508,1.09964331720777,0.272911519382252,4.02930341561567,5.59423753140515e-05,0.00052158226371688,71,78,54,196,114,104,"GCNA"
"459","ENSG00000283268",0,30.157740147439,15.0788700737195,1.13289239604667,0.282921781781242,4.00426007822413,6.22118928080087e-05,0.00057335578268792,0,0,0,48,11,15,"TEX54"
"460","ENSG00000131389",1972.86056474818,5736.06509349582,3854.462829122,1.1136582162532,0.278784102275339,3.99469771469717,6.47768460892697e-05,0.00059379301966082,2152,2423,2265,2675,5243,7432,"SLC6A6"
"461","ENSG00000240057",8.0258139843199,62.0050776042991,35.0154457943095,1.23583702524725,0.310540614191836,3.97963090420055,6.90223459284448e-05,0.00062569388900708,8,11,9,98,43,14,"AC078785"
"462","ENSG00000143847",658.638778259409,2055.11181452848,1356.87529639394,1.14052129580142,0.286891019618137,3.97545136588625,7.02458987342101e-05,0.00063555974114623,682,629,926,1190,1656,2593,"PPFIA4"
"463","ENSG00000261504",62.6532884149612,160.079704378475,111.366496396718,1.04177360612764,0.262096976390837,3.9747639231601,7.04491010970251e-05,0.00063678536044479,93,63,61,162,147,108,"LINC01686"
"464","ENSG00000180638",79.4424772492201,193.734936030844,136.588706640032,1.01399630626002,0.255508195427501,3.96854709322907,7.23121681808639e-05,0.00065143319308501,107,85,83,97,195,228,"SLC47A2"
"465","ENSG00000173890",22.2601816987341,99.0278988947104,60.6440402967223,1.22379502230579,0.308440046415288,3.96769173305743,7.25721212654927e-05,0.00065341425213335,20,16,38,36,88,142,"GPR160"
"466","ENSG00000141526",74.5189434056252,215.404787728031,144.961865566828,1.10775442926308,0.279677400083615,3.96082925875274,7.46899263690911e-05,0.0006696448763306,83,42,122,128,213,234,"SLC16A3"
"467","ENSG00000130270",7.66352542342512,54.8094544249527,31.2364899241889,1.23025890660521,0.311094905552913,3.95460962119792,7.66597176978355e-05,0.00068436816355033,14,4,8,16,58,75,"ATP8B3"
"468","ENSG00000277369",23.979981335142,92.1903914356664,58.0851863854042,1.1925962280048,0.302137658889051,3.94719490575897,7.90721841389037e-05,0.00070290124538795,28,45,14,105,58,72,"AC010654"
"469","ENSG00000095739",50.2140041311697,133.129109429506,91.6715567803379,1.06098318480882,0.269353811557666,3.93899450938966,8.1823802525546e-05,0.00072427933676214,48,52,71,112,146,95,"BAMBI"
"470","ENSG00000172137",20.8833417951361,84.5571618915287,52.7202518433324,1.20192000112291,0.305279017153824,3.93711959743791,8.24655124378844e-05,0.0007282452321957,18,35,21,29,102,100,"CALB2"
"471","ENSG00000273443",13.5212745786508,61.0842258065707,37.3027501926108,1.21326112788614,0.308896975678683,3.92772096657942,8.5754620918505e-05,0.00075304653334367,25,16,7,46,62,54,"AL645608"
"472","ENSG00000071967",34.795163328594,125.566919415861,80.1810413722274,1.17779193178912,0.299925762150568,3.92694486576932,8.60316921960592e-05,0.00075477454268693,31,18,65,108,133,91,"CYBRD1"
"473","ENSG00000255647",37.7062822297551,120.127012364098,78.9166472969266,1.1364816979399,0.289972704032672,3.91927130428057,8.88170923859656e-05,0.00077812215934228,71,36,25,119,101,92,"AC093510"
"474","ENSG00000115009",0,24.9775602889559,12.4887801444779,1.10204122223163,0.281465387945327,3.91537030636853,9.02655572363849e-05,0.00078897384546781,0,0,0,23,35,9,"CCL20"
"475","ENSG00000068078",38.5877714176179,114.50231882965,76.5450451236341,1.10973447957339,0.283524177786675,3.91407353064741,9.07519796102697e-05,0.00079285686275682,53,34,45,92,80,126,"FGFR3"
"476","ENSG00000138646",2.23054172851203,35.4711631846962,18.8508524566041,1.16996140896895,0.299074044447155,3.91194565590487,9.15555168853427e-05,0.00079950546816596,6,2,0,39,40,14,"HERC5"
"477","ENSG00000092929",54.0382462441274,133.393273596221,93.7157599201742,1.00987223297107,0.259120992766583,3.89729995315649,9.72711129257916e-05,0.00084315085021567,57,83,51,125,124,100,"UNC13D"
"478","ENSG00000111452",6.323990205853,54.3295503039033,30.3267702548782,1.19964073931445,0.308119004766661,3.89343312407145,9.88354581276934e-05,0.00085434733253276,6,0,14,40,61,44,"ADGRD1"
"479","ENSG00000137819",19.2566243552398,93.9662373203246,56.6114308377822,1.20735643296232,0.310950831787964,3.88278888343869,0.00010326522050135,0.00088571597201004,13,46,12,26,139,96,"PAQR5"
"480","ENSG00000135362",31.7189373404415,101.305890973054,66.5124141567477,1.13122947221619,0.291561292264446,3.87990279309835,0.00010449821876065,0.00089465893029102,28,34,46,107,76,78,"PRR5L"
"481","ENSG00000197536",43.447536121009,110.808994084757,77.128265102883,1.02789668563465,0.265262071400883,3.87502321838245,0.00010661453348253,0.00090987736904451,54,60,39,82,112,100,"IRF1-AS1"
"482","ENSG00000279036",6.30498562107196,41.7913518252763,24.0481687231741,1.20549814830667,0.311386924758039,3.87138332556318,0.00010821945378359,0.00092148276747522,7,4,10,37,49,25,"AC015656"
"483","ENSG00000085644",104.773975361091,289.867069895346,197.320522628219,1.07039292550573,0.276962638875204,3.86475565748793,0.00011120046239519,0.00094302205389812,55,146,159,327,276,149,"ZNF213"
"484","ENSG00000241489",10.795853165367,61.3516212029284,36.0737371841477,1.19912175107202,0.31206645384054,3.84252051546928,0.00012177723131639,0.00102229420766453,15,14,9,21,40,102,"AC244197"
"485","ENSG00000129226",93.7468082746163,243.007522429987,168.377165352302,1.03467361333614,0.26939541331384,3.84072468275758,0.00012267163549796,0.00102870179259463,53,141,131,120,278,259,"CD68"
"486","ENSG00000148926",1095.68870153887,3194.76592934594,2145.2273154424,1.09000997226558,0.283887664740786,3.83958201657285,0.00012324395383452,0.00103166054142605,966,1018,1710,2394,2606,3388,"ADM"
"487","ENSG00000246640",8.52486457338044,46.2500422941411,27.3874534337608,1.19604314972411,0.31200032976008,3.8334675820498,0.00012634945876379,0.00105296816233069,10,12,8,31,31,59,"PICART1"
"488","ENSG00000250548",2.95976078555369,36.3450948635136,19.6524278245337,1.15194464203968,0.301466488083915,3.82113663565495,0.00013283802603051,0.00110361808546165,8,0,2,28,42,27,"LINC01303"
"489","ENSG00000164188",16.1051753022304,70.7200879469799,43.4126316246051,1.18009088162563,0.309312090207143,3.81521097618696,0.0001360666310765,0.00112462379675813,19,24,14,91,60,30,"RANBP3L"
"490","ENSG00000078081",25.2308387130642,81.7730839635647,53.5019613383145,1.1211776915582,0.294150204815518,3.81158222297133,0.00013808010925962,0.00113662177503945,19,42,28,70,70,74,"LAMP3"
"491","ENSG00000185338",39.4200309638384,123.932356513837,81.6761937388378,1.11087872552467,0.291523233215796,3.81060100517736,0.00013862935682057,0.00114064356130577,57,51,31,156,93,67,"SOCS1"
"492","ENSG00000275894",1.7677670986373,34.0069233892184,17.8873452439279,1.11941020857622,0.294240434361083,3.80440645762,0.00014214461387262,0.00116666483139661,5,0,1,46,16,23,"AL021578"
"493","ENSG00000253485",3.32622025073722,40.8102465581437,22.0682334044405,1.1452076304693,0.301290727930159,3.80100522288481,0.00014411026407798,0.00118057388885846,0,8,4,54,18,30,"PCDHGA5"
"494","ENSG00000102554",25.2331596806903,77.333778405516,51.2834690431031,1.10145046354002,0.289801963937444,3.8007004803383,0.00014428762558973,0.00118151204212225,26,34,28,64,76,64,"KLF5"
"495","ENSG00000135697",0.863660117581371,29.8740425118297,15.3688513147056,1.08688727376177,0.287368843765459,3.78220289826843,0.00015544657338429,0.00125972026991301,3,0,0,43,19,13,"BCO1"
"496","ENSG00000226067",2.68021588827073,28.1959761097555,15.4380959990131,1.14747732826829,0.30374006274259,3.77782673088054,0.00015820288067689,0.00127797162422205,3,2,4,22,31,22,"LINC00623"
"497","ENSG00000162426",24.2463090360225,97.4711727521077,60.8587408940651,1.16102715575478,0.307331814659186,3.77776429375622,0.00015824253716232,0.00127797162422205,35,25,24,44,52,160,"SLC45A1"
"498","ENSG00000128917",5.49255186945512,47.430435484758,26.4614936771065,1.15481990769722,0.306944085776347,3.76231359785403,0.00016834877225003,0.00134800905752677,0,14,6,51,35,36,"DLL4"
"499","ENSG00000116701",4.67641824451289,41.4232076464026,23.0498129454577,1.15147259915743,0.306518076715141,3.75662215911507,0.00017222222137907,0.00137434209853477,11,6,0,36,33,39,"NCF2"
"500","ENSG00000232653",33.6242876770672,97.4212436239109,65.522765650489,1.06879599299497,0.285370684225682,3.74529008084698,0.00018018545728506,0.00142879240085048,39,59,23,79,109,71,"GOLGA8N"
"501","ENSG00000118523",8.10253680698028,46.3034989457902,27.2030178763852,1.16627950690948,0.311940293259634,3.73879082667516,0.00018490749705136,0.00146069153448013,8,10,10,38,22,59,"CCN2"
"502","ENSG00000134107",1583.20327461129,4370.51112595315,2976.85720028222,1.04785582267523,0.281267050457469,3.72548373857136,0.00019494102020089,0.00152775578190791,1509,1490,2357,2601,4321,4744,"BHLHE40"
"503","ENSG00000132334",34.7922846650912,102.734592587716,68.7634386264035,1.07345039919979,0.289520216165719,3.70768719855249,0.00020916079077217,0.00162363006907831,47,31,41,50,126,103,"PTPRE"
"504","ENSG00000270977",1.00644298669857,28.3223856396351,14.6644143131669,1.06753051225405,0.287997702190291,3.70673274173798,0.00020995029400362,0.00162774246497407,0,4,0,36,20,16,"AC015849"
"505","ENSG00000133805",29.4485365057047,91.0668719267326,60.2577042162187,1.08736372686672,0.293632317361026,3.70314731239133,0.00021294114712007,0.0016482118184457,33,31,37,50,78,114,"AMPD3"
"506","ENSG00000114626",41.2727159060541,131.348641593368,86.3106787497112,1.09610680093568,0.296334719899014,3.69888078355859,0.00021655228036821,0.00167340707899827,31,32,74,74,114,161,"ABTB1"
"507","ENSG00000272636",8.44397084643131,43.25536857805,25.8496697122407,1.15068656121022,0.312023547415287,3.68781962368603,0.00022618389005185,0.00174139365964986,12,12,6,42,33,37,"DOC2B"
"508","ENSG00000186056",62.1781177985066,203.381769621559,132.779943710033,1.09403951225965,0.298537066054528,3.66466893615089,0.00024765872650402,0.00188282722078532,92,74,52,315,117,74,"MATN1-AS1"
"509","ENSG00000167371",22.7641076756196,72.5571700021307,47.6606388388752,1.08662624003125,0.296841112444615,3.66063255551906,0.00025159335126691,0.00190793988090718,24,33,23,42,73,79,"PRRT2"
"510","ENSG00000262576",5.62931389762088,39.47752321644,22.5534185570304,1.13124419042624,0.309276929760541,3.65770635172208,0.00025448236088886,0.00192226712216617,8,8,4,16,29,60,"PCDHGA4"
"511","ENSG00000205277",20.8334076699576,94.585287622393,57.7093476461753,1.13162033520659,0.311375363448003,3.63426419699887,0.00027877508675698,0.00207538255062736,36,39,2,84,80,83,"MUC12"
"512","ENSG00000009950",27.0266566885963,84.6510774363236,55.83886706246,1.07319763819228,0.295741061573494,3.6288421786353,0.00028469521265885,0.00211146141743557,23,55,20,67,78,78,"MLXIPL"
"513","ENSG00000178934",4.10481573708072,32.9125549087877,18.5086853229342,1.11097504900971,0.306752180746705,3.62173480333649,0.00029263402894548,0.00216181232935326,7,7,1,29,28,29,"LGALS7B"
"514","ENSG00000127129",34.2032940569678,119.595453623372,76.8993738401701,1.09910861866514,0.304280918148711,3.61215098650379,0.00030366766182106,0.00223170959288441,47,13,53,59,149,117,"EDN2"
"515","ENSG00000176907",8.31555062684305,57.3792960808782,32.8474233538606,1.11514964699297,0.308917693518814,3.60986007078632,0.00030636222932184,0.00224208496437525,0,20,10,35,49,68,"TCIM"
"516","ENSG00000276744",36.9455158136931,104.461120444483,70.7033181290882,1.03771502516047,0.287555615842422,3.60874546692605,0.00030768130384224,0.00225086233211595,43,35,48,113,80,76,"AC105137"
"517","ENSG00000007516",52.4281257564726,151.155639994623,101.791882875548,1.04347260296765,0.289239856873095,3.6076376687791,0.00030899759195504,0.00225873395270093,83,86,21,82,153,170,"BAIAP3"
"518","ENSG00000188015",26.4209824633179,80.4694371657382,53.4452098145281,1.05872630958632,0.294666486966362,3.59296478023707,0.00032693679174368,0.00236868540330366,31,33,28,86,59,62,"S100A3"
"519","ENSG00000272017",13.5081741085348,53.1182785374365,33.3132263229856,1.10788470306803,0.308875996513761,3.5868268029001,0.00033472648866933,0.00242139003981228,21,14,12,43,43,53,NA
"520","ENSG00000143603",26.8902489651074,79.5906596703903,53.2404543177489,1.04877559557716,0.292697353730875,3.58313999839396,0.00033948853626422,0.00245206452950586,37,28,28,64,62,82,"KCNN3"
"521","ENSG00000173918",44.392881113989,142.80554342352,93.5992122687546,1.07158752253346,0.299598805331854,3.57674164069681,0.00034790371690294,0.0024984483504554,20,87,51,56,156,175,"C1QTNF1"
"522","ENSG00000170379",19.9922185579098,69.7195985913781,44.855908574644,1.08719996029383,0.304464712247107,3.57085703715789,0.00035581507471366,0.00254650902919359,26,21,22,48,45,89,"TCAF2"
"523","ENSG00000171056",19.1290294712918,84.6170425266301,51.873035998961,1.11121881184026,0.311538322330669,3.56687679232221,0.00036126122767136,0.00258057459781511,39,4,21,76,80,66,"SOX7"
"524","ENSG00000185567",3545.8320828741,9409.27803126318,6477.55505706864,1.00336787231536,0.282055514626929,3.55734180075329,0.00037462657368519,0.00266088183296385,3329,4093,4744,5056,8232,11754,"AHNAK2"
"525","ENSG00000133687",6.80820711442124,44.306084178005,25.5571456462131,1.09863630562563,0.309299642073236,3.55201285802166,0.00038229617851683,0.00270934113651543,7,6,10,58,43,13,"TMTC1"
"526","ENSG00000249898",26.5317770038245,83.9880022418238,55.2598896228241,1.05890806571689,0.298883292150179,3.5428814307386,0.000395780606859,0.00279424378128282,19,55,22,52,91,82,"MCPH1-AS1"
"527","ENSG00000278189",15.7464698883746,59.0330572709799,37.3897635796773,1.08975741286823,0.308056204034965,3.53752788807506,0.00040389153013251,0.00284403170712412,13,19,22,51,40,62,"RNA5-8SN1"
"528","ENSG00000204334",5.30515123257461,35.0267980668098,20.1659746496922,1.09084496528266,0.309123789078352,3.52882891522194,0.00041740288292839,0.00292384187851591,6,9,4,41,21,27,"ERICH2"
"529","ENSG00000279584",6.75953516865561,52.9221092943093,29.8408222314824,1.07692512628065,0.305593039037614,3.52404992493333,0.00042500416255095,0.00296824043838055,6,20,0,64,45,27,"AC005593"
"530","ENSG00000269755",1.33060565174484,28.6905670608217,15.0105863562833,1.00567124394412,0.286323051059975,3.51236563113275,0.0004441365235025,0.00308012201341593,2,3,0,29,43,5,"AC008758"
"531","ENSG00000267577",8.60575830032956,41.4589692810961,25.0323637907128,1.09273141876028,0.312067080957519,3.50159143799289,0.00046248823987791,0.00318753482422044,8,12,10,38,49,23,"AC010327"
"532","ENSG00000271714",13.650956977652,51.9882969803905,32.8196269790212,1.07961518529983,0.309123737935392,3.49250171633688,0.00047851852077481,0.00328104548106758,18,18,12,28,65,48,"AC010501"
"533","ENSG00000107738",1.58221639841949,25.1201239111823,13.3511701548009,1.01046914887943,0.29069259597054,3.47607459868649,0.0005088107337548,0.00345348397304118,2,4,0,27,14,23,"VSIR"
"534","ENSG00000169436",18.4594953150786,67.0135800543657,42.7365376847221,1.06743822914251,0.307432855089261,3.47210199388934,0.00051640010281094,0.00349994172060147,23,34,10,73,55,45,"COL22A1"
"535","ENSG00000143816",27.7623676175527,86.8479663391578,57.3051669783553,1.03572947568035,0.300379104054803,3.44807432241153,0.00056459865381275,0.00375487063683539,30,46,23,44,65,121,"WNT9A"
"536","ENSG00000233178",9.60559268882691,46.1432403066082,27.8744164977175,1.07471563474393,0.311983531668268,3.44478321979724,0.00057151754724487,0.00379685562040667,9,7,16,29,68,29,"AL161457"
"537","ENSG00000164708",19.0548610688303,75.5373422774226,47.2961016731264,1.06921996554541,0.310555779113332,3.44292406535837,0.00057546086846008,0.00381787763152264,34,29,6,32,87,86,"PGAM2"
"538","ENSG00000187730",41.5490278351574,135.621078728391,88.5850532817744,1.04388599128925,0.303472817732591,3.43980063548586,0.00058214283700569,0.00385247007340519,30,76,42,35,134,199,"GABRD"
"539","ENSG00000230071",19.0709569287355,64.3317558247339,41.7013563767347,1.04708785425796,0.304944175853397,3.43370340268887,0.00059539530078924,0.00392444235909575,16,34,18,55,45,67,"RPL4P6"
"540","ENSG00000262420",44.0533270725738,132.506381401213,88.2798542368935,1.02099695835178,0.297638152110898,3.43032958345799,0.00060284851844811,0.00396437740305805,40,98,24,152,123,68,"AC007613"
"541","ENSG00000124194",18.5450309772798,64.5750313983368,41.5600311878083,1.04917313339035,0.306824846937741,3.41945296758591,0.00062747178627347,0.0040976370454073,35,18,12,57,57,55,"GDAP1L1"
"542","ENSG00000164675",3.39877216910885,28.7277583043588,16.0632652367338,1.03344644922296,0.302284728922406,3.41878484204947,0.00062901443036732,0.00410628482824171,2,6,4,34,25,15,"IQUB"
"543","ENSG00000099994",13.0072735828116,63.5064349810351,38.2568542819233,1.05745043833577,0.311776198088508,3.39169713666075,0.00069461173991028,0.00445865323388638,28,4,12,40,39,87,"SUSD2"
"544","ENSG00000125965",9.27135500482687,41.2983762834447,25.2848656441358,1.05463957837971,0.312046927493331,3.37974671582768,0.00072552657593974,0.00461455519426356,14,13,6,29,36,44,"GDF5"
"545","ENSG00000132837",5.0130936224254,33.2173269379002,19.1152102801628,1.03458277311518,0.307075023178929,3.36915312227248,0.00075399529203777,0.00477945565933994,7,8,3,41,19,24,"DMGDH"
"546","ENSG00000260339",23.9739604941906,74.1477820851752,49.0608712896829,1.01373896535954,0.301409326474645,3.36332978549957,0.00077008309150537,0.00485787061864864,39,35,12,57,79,61,"HEXA-AS1"
"547","ENSG00000196189",5.66976076109544,31.6090198379,18.6393902994977,1.04241807538612,0.310119587176419,3.36134226437338,0.0007756464504203,0.00488867881808656,7,8,5,21,38,26,"SEMA4A"
"548","ENSG00000272398",21.0337920506677,86.5787320796878,53.8062620651778,1.04086308084507,0.311714883870471,3.33915104701123,0.00084034857046667,0.00523332013028948,40,30,6,118,46,53,"CD24"
"549","ENSG00000169896",3.39877216910885,27.3625037352574,15.3806379521831,1.00428518053715,0.301745828232253,3.32824876625684,0.00087393790157171,0.00539957492193552,2,6,4,28,16,26,"ITGAM"
"550","ENSG00000087085",29.298704068796,95.4236430557345,62.3611735622653,1.01521597894617,0.305254397830288,3.32580295701619,0.0008816423042356,0.00544359834546257,54,39,12,103,97,49,"ACHE"
"551","ENSG00000188385",5.64658527202565,40.388831528012,23.0177084000188,1.01164528745054,0.304413628607012,3.32325885696972,0.00088972310306541,0.00548173087291175,10,11,0,42,44,20,"JAKMIP3"
"552","ENSG00000111729",5.03626911149519,30.4707381919766,17.7535036517359,1.01755028884341,0.307805675354311,3.30582042605979,0.00094698757411199,0.0057637790161475,4,5,8,23,25,32,"CLEC4A"
"553","ENSG00000159958",17.7653767027232,76.633326167088,47.1993514349056,1.02562053768939,0.312067964202494,3.28652939532072,0.00101430186903847,0.00611606460544974,2,37,24,48,74,82,"TNFRSF13C"
"554","ENSG00000185483",12.9853602731547,48.6334816469733,30.809420960064,1.01776153409333,0.310791214339353,3.27474358069221,0.00105757921037894,0.00632026278904466,12,17,16,49,32,44,"ROR1"
"555","ENSG00000105550",8.89120731227754,44.6239656925595,26.7575865024185,1.01671352204486,0.310665916947833,3.2726909087217,0.00106528903683104,0.00635232139246435,8,4,17,22,61,39,"FGF21"
"556","ENSG00000134668",11.2134222702287,44.6027423298046,27.9080823000166,1.01454192579077,0.311759409762916,3.25424636440742,0.00113693634377687,0.00669251702212027,9,16,14,47,34,34,"SPOCD1"
"557","ENSG00000224431",18.4944790334784,77.4926823316538,47.9935806825661,1.01475676795711,0.312067246080025,3.25172468659811,0.00114707072300626,0.00674361371583512,10,19,33,18,80,113,"AC063976"
"558","ENSG00000073150",7.02354190191007,34.1788987361384,20.6012203190242,1.00031903739904,0.310884618992993,3.21765367691475,0.00129243769541051,0.00745143241687,6,8,10,32,36,22,"PANX2"
